,X,y,w,ids
784,[H]C(=C([H])C([H])(N([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])[H],-1920.55,1.0,[H]C(=C([H])C([H])(N([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])[H]
785,[H]N([H])C([H])(C([H])([H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],-2062.03,1.0,[H]N([H])C([H])(C([H])([H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H]
786,[H]C([H])=C(C([H])([H])[H])C([H])(N([H])[H])C([H])([H])C([H])([H])[H],-1919.56,1.0,[H]C([H])=C(C([H])([H])[H])C([H])(N([H])[H])C([H])([H])C([H])([H])[H]
787,[H]N([H])C([H])(C#CC([H])([H])[H])C([H])([H])C([H])([H])[H],-1767.83,1.0,[H]N([H])C([H])(C#CC([H])([H])[H])C([H])([H])C([H])([H])[H]
788,[H]C([H])=C([H])C([H])([H])C([H])(N([H])[H])C([H])([H])C([H])([H])[H],-1918.68,1.0,[H]C([H])=C([H])C([H])([H])C([H])(N([H])[H])C([H])([H])C([H])([H])[H]
789,[H]C#CC([H])([H])C([H])(N([H])[H])C([H])([H])C([H])([H])[H],-1763.61,1.0,[H]C#CC([H])([H])C([H])(N([H])[H])C([H])([H])C([H])([H])[H]
790,[H]C([H])=C([H])C([H])(N([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],-1911.52,1.0,[H]C([H])=C([H])C([H])(N([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]
791,[H]C#CC([H])(N([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],-1755.5,1.0,[H]C#CC([H])(N([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]
792,[H]C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],-2050.7,1.0,[H]C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H]
793,[H]N(C([H])([H])C([H])([H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],-2059.13,1.0,[H]N(C([H])([H])C([H])([H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H]
794,[H]C([H])=C([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])[H],-1912.68,1.0,[H]C([H])=C([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])[H]
795,[H]C#CC([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])[H],-1755.19,1.0,[H]C#CC([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])[H]
796,[H]N([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])[H],-1927.87,1.0,[H]N([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])[H]
797,[H]C([H])=C([H])C([H])([H])N([H])C([H])([H])C#N,-1520.29,1.0,[H]C([H])=C([H])C([H])([H])N([H])C([H])([H])C#N
798,[H]C#CC([H])([H])N([H])C([H])([H])C#N,-1362.1,1.0,[H]C#CC([H])([H])N([H])C([H])([H])C#N
799,[H]N=C([H])N(C([H])=C([H])C([H])([H])[H])C([H])([H])[H],-1659.99,1.0,[H]N=C([H])N(C([H])=C([H])C([H])([H])[H])C([H])([H])[H]
800,[H]N([H])C([H])([H])C([H])([H])N([H])C([H])(C([H])([H])[H])C([H])([H])[H],-1929.2,1.0,[H]N([H])C([H])([H])C([H])([H])N([H])C([H])(C([H])([H])[H])C([H])([H])[H]
801,[H]N([H])C([H])([H])C([H])([H])C(N([H])[H])(C([H])([H])[H])C([H])([H])[H],-1935.18,1.0,[H]N([H])C([H])([H])C([H])([H])C(N([H])[H])(C([H])([H])[H])C([H])([H])[H]
802,[H]N=C([H])N(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],-1799.65,1.0,[H]N=C([H])N(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H]
803,[H]N=C(N([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],-1810.76,1.0,[H]N=C(N([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]
804,[H]N(C([H])([H])C#N)C([H])(C([H])([H])[H])C([H])([H])[H],-1667.3,1.0,[H]N(C([H])([H])C#N)C([H])(C([H])([H])[H])C([H])([H])[H]
805,[H]N([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])N([H])[H],-1932.28,1.0,[H]N([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])N([H])[H]
806,[H]C(=C(C([H])([H])[H])C([H])([H])N([H])[H])C([H])([H])N([H])[H],-1791.28,1.0,[H]C(=C(C([H])([H])[H])C([H])([H])N([H])[H])C([H])([H])N([H])[H]
807,[H]N([H])C([H])([H])C([H])([H])C([H])(N([H])[H])C([H])([H])C([H])([H])[H],-1934.1,1.0,[H]N([H])C([H])([H])C([H])([H])C([H])(N([H])[H])C([H])([H])C([H])([H])[H]
808,[H]C(C#N)=C(N([H])[H])C([H])([H])C([H])([H])[H],-1546.79,1.0,[H]C(C#N)=C(N([H])[H])C([H])([H])C([H])([H])[H]
809,[H]N([H])C([H])(C([H])([H])[H])C([H])(N([H])[H])C([H])([H])C([H])([H])[H],-1934.81,1.0,[H]N([H])C([H])(C([H])([H])[H])C([H])(N([H])[H])C([H])([H])C([H])([H])[H]
810,[H]N(C([H])([H])[H])C([H])(C#N)C([H])([H])C([H])([H])[H],-1665.58,1.0,[H]N(C([H])([H])[H])C([H])(C#N)C([H])([H])C([H])([H])[H]
811,[H]N=C([H])N(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],-1797.33,1.0,[H]N=C([H])N(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H]
812,[H]N=C(N([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[H],-1809.31,1.0,[H]N=C(N([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[H]
813,[H]N(C([H])([H])C#N)C([H])([H])C([H])([H])C([H])([H])[H],-1665.73,1.0,[H]N(C([H])([H])C#N)C([H])([H])C([H])([H])C([H])([H])[H]
814,[H][C]([H])[N]N(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],-1762.62,1.0,[H][C]([H])[N]N(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H]
815,[H]N(C([H])([H])[H])C([H])([H])C([H])(N([H])[H])C([H])([H])C([H])([H])[H],-1927.34,1.0,[H]N(C([H])([H])[H])C([H])([H])C([H])(N([H])[H])C([H])([H])C([H])([H])[H]
816,[H]N(C(=NC([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])[H],-1799.4,1.0,[H]N(C(=NC([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])[H]
817,[H][C]([N]C([H])([H])C([H])([H])C([H])([H])[H])N([H])C([H])([H])[H],-1798.5,1.0,[H][C]([N]C([H])([H])C([H])([H])C([H])([H])[H])N([H])C([H])([H])[H]
818,[H][C]([H])[N]N(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],-1763.12,1.0,[H][C]([H])[N]N(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H]
819,[H]C#CC([H])([C]([H])[N]N([H])[H])C([H])([H])[H],-1479.3,1.0,[H]C#CC([H])([C]([H])[N]N([H])[H])C([H])([H])[H]
820,[H]C([H])([H])N(C([H])([H])[H])C([H])(C#N)C([H])([H])[H],-1656.71,1.0,[H]C([H])([H])N(C([H])([H])[H])C([H])(C#N)C([H])([H])[H]
821,[H]N([H])C([H])([H])C([H])(N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],-1919.15,1.0,[H]N([H])C([H])([H])C([H])(N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]
822,[H][C]([N][N][C]([H])C([H])([H])C([H])([H])[H])C([H])([H])[H],-1649.78,1.0,[H][C]([N][N][C]([H])C([H])([H])C([H])([H])[H])C([H])([H])[H]
823,[H][C]([N]N(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[H],-1767.82,1.0,[H][C]([N]N(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[H]
824,[H]N=C(N(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[H],-1798.04,1.0,[H]N=C(N(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[H]
825,[H]C#CC(=NN([H])[H])C([H])([H])C([H])([H])[H],-1481.01,1.0,[H]C#CC(=NN([H])[H])C([H])([H])C([H])([H])[H]
826,[H][C]([N]N([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[H],-1779.47,1.0,[H][C]([N]N([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[H]
827,[H]C([H])=C([H])C(C([H])=C([H])[H])(N([H])[H])C([H])([H])[H],-1773.82,1.0,[H]C([H])=C([H])C(C([H])=C([H])[H])(N([H])[H])C([H])([H])[H]
828,[H]C#CC(C([H])=C([H])[H])(N([H])[H])C([H])([H])[H],-1617.42,1.0,[H]C#CC(C([H])=C([H])[H])(N([H])[H])C([H])([H])[H]
829,[H]C#CC(C#C[H])(N([H])[H])C([H])([H])[H],-1457.1,1.0,[H]C#CC(C#C[H])(N([H])[H])C([H])([H])[H]
830,[H]C(=C(C([H])([H])[H])C([H])([H])[H])C([H])(N([H])[H])C([H])([H])[H],-1922.71,1.0,[H]C(=C(C([H])([H])[H])C([H])([H])[H])C([H])(N([H])[H])C([H])([H])[H]
831,[H]C([H])=C([H])C([H])=C([H])C([H])(N([H])[H])C([H])([H])[H],-1781.29,1.0,[H]C([H])=C([H])C([H])=C([H])C([H])(N([H])[H])C([H])([H])[H]
832,[H]C#CC([H])=C([H])C([H])(N([H])[H])C([H])([H])[H],-1622.39,1.0,[H]C#CC([H])=C([H])C([H])(N([H])[H])C([H])([H])[H]
833,[H]C([H])=C([H])C(=C([H])[H])C([H])(N([H])[H])C([H])([H])[H],-1777.36,1.0,[H]C([H])=C([H])C(=C([H])[H])C([H])(N([H])[H])C([H])([H])[H]
834,[H]C#CC(=C([H])[H])C([H])(N([H])[H])C([H])([H])[H],-1621.02,1.0,[H]C#CC(=C([H])[H])C([H])(N([H])[H])C([H])([H])[H]
835,[H]N([H])C([H])(C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],-2061.92,1.0,[H]N([H])C([H])(C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
836,[H]C([H])=C([H])C([H])(C([H])([H])[H])C([H])(N([H])[H])C([H])([H])[H],-1917.92,1.0,[H]C([H])=C([H])C([H])(C([H])([H])[H])C([H])(N([H])[H])C([H])([H])[H]
837,[H]C#CC([H])(C([H])([H])[H])C([H])(N([H])[H])C([H])([H])[H],-1760.54,1.0,[H]C#CC([H])(C([H])([H])[H])C([H])(N([H])[H])C([H])([H])[H]
838,[H]C([H])=C([H])C#CC([H])(N([H])[H])C([H])([H])[H],-1624.19,1.0,[H]C([H])=C([H])C#CC([H])(N([H])[H])C([H])([H])[H]
839,[H]C#CC#CC([H])(N([H])[H])C([H])([H])[H],-1458.09,1.0,[H]C#CC#CC([H])(N([H])[H])C([H])([H])[H]
840,[H]C([H])=C(C([H])([H])[H])C([H])([H])C([H])(N([H])[H])C([H])([H])[H],-1921.45,1.0,[H]C([H])=C(C([H])([H])[H])C([H])([H])C([H])(N([H])[H])C([H])([H])[H]
841,[H]C([H])=C([H])C([H])([H])C([H])([H])C([H])(N([H])[H])C([H])([H])[H],-1919.28,1.0,[H]C([H])=C([H])C([H])([H])C([H])([H])C([H])(N([H])[H])C([H])([H])[H]
842,[H]C#CC([H])([H])C([H])([H])C([H])(N([H])[H])C([H])([H])[H],-1764.35,1.0,[H]C#CC([H])([H])C([H])([H])C([H])(N([H])[H])C([H])([H])[H]
843,[H]C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],-2049.91,1.0,[H]C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H]
844,[H]C([H])=C([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])[H],-1906.02,1.0,[H]C([H])=C([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])[H]
845,[H]C#CC([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])[H],-1750.39,1.0,[H]C#CC([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])[H]
846,[H]C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],-2050.09,1.0,[H]C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]
847,[H]N(C([H])([H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],-2057.81,1.0,[H]N(C([H])([H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H]
848,[H]N(C([H])([H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],-2058.97,1.0,[H]N(C([H])([H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
849,[H]C([H])=C([H])C([H])(N([H])C([H])([H])C([H])([H])[H])C([H])([H])[H],-1913.79,1.0,[H]C([H])=C([H])C([H])(N([H])C([H])([H])C([H])([H])[H])C([H])([H])[H]
850,[H]C#CC([H])(N([H])C([H])([H])C([H])([H])[H])C([H])([H])[H],-1757.72,1.0,[H]C#CC([H])(N([H])C([H])([H])C([H])([H])[H])C([H])([H])[H]
851,[H]C(=C([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H])C([H])([H])[H],-1916.15,1.0,[H]C(=C([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H])C([H])([H])[H]
852,[H]N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],-2058.35,1.0,[H]N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]
853,[H]C([H])=C(C([H])([H])[H])C([H])([H])N([H])C([H])([H])C([H])([H])[H],-1916.03,1.0,[H]C([H])=C(C([H])([H])[H])C([H])([H])N([H])C([H])([H])C([H])([H])[H]
854,[H]N(C([H])([H])C#CC([H])([H])[H])C([H])([H])C([H])([H])[H],-1762.25,1.0,[H]N(C([H])([H])C#CC([H])([H])[H])C([H])([H])C([H])([H])[H]
855,[H]C([H])=C([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H],-1913.01,1.0,[H]C([H])=C([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H]
856,[H]C#CC([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H],-1757.68,1.0,[H]C#CC([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H]
857,[H]N([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H],-1928.5,1.0,[H]N([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H]
858,[H]N=C([H])N(C([H])=C([H])[H])C([H])=C([H])[H],-1515.35,1.0,[H]N=C([H])N(C([H])=C([H])[H])C([H])=C([H])[H]
859,[H]N([H])C([H])([H])C([H])([H])C([H])([H])C([H])(N([H])[H])C([H])([H])[H],-1934.27,1.0,[H]N([H])C([H])([H])C([H])([H])C([H])([H])C([H])(N([H])[H])C([H])([H])[H]
860,[H]N([H])C(=C(C#N)C([H])([H])[H])C([H])([H])[H],-1546.78,1.0,[H]N([H])C(=C(C#N)C([H])([H])[H])C([H])([H])[H]
861,[H]C(=C([H])C([H])(N([H])[H])C([H])([H])[H])C([H])([H])N([H])[H],-1791.17,1.0,[H]C(=C([H])C([H])(N([H])[H])C([H])([H])[H])C([H])([H])N([H])[H]
862,[H]C([H])=C(C([H])([H])N([H])[H])C([H])(N([H])[H])C([H])([H])[H],-1789.77,1.0,[H]C([H])=C(C([H])([H])N([H])[H])C([H])(N([H])[H])C([H])([H])[H]
863,[H]N([H])C([H])([H])C([H])(C([H])([H])[H])C([H])(N([H])[H])C([H])([H])[H],-1932.33,1.0,[H]N([H])C([H])([H])C([H])(C([H])([H])[H])C([H])(N([H])[H])C([H])([H])[H]
864,[H]N([H])C([H])(C([H])([H])[H])C(N([H])[H])(C([H])([H])[H])C([H])([H])[H],-1936.69,1.0,[H]N([H])C([H])(C([H])([H])[H])C(N([H])[H])(C([H])([H])[H])C([H])([H])[H]
865,[H]N([H])C([H])([H])C#CC([H])(N([H])[H])C([H])([H])[H],-1635.84,1.0,[H]N([H])C([H])([H])C#CC([H])(N([H])[H])C([H])([H])[H]
866,[H]N([H])C([H])(C([H])([H])[H])C([H])([H])C([H])(N([H])[H])C([H])([H])[H],-1935.47,1.0,[H]N([H])C([H])(C([H])([H])[H])C([H])([H])C([H])(N([H])[H])C([H])([H])[H]
867,[H]N=C([H])N(C([H])=C([H])[H])C([H])([H])C([H])([H])[H],-1659.04,1.0,[H]N=C([H])N(C([H])=C([H])[H])C([H])([H])C([H])([H])[H]
868,[H]N([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])[H],-1920.21,1.0,[H]N([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])[H]
869,[H]N=C(N(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])[H],-1798.98,1.0,[H]N=C(N(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])[H]
870,[H]C([H])([H])N(C([H])([H])C#N)C([H])([H])C([H])([H])[H],-1659.76,1.0,[H]C([H])([H])N(C([H])([H])C#N)C([H])([H])C([H])([H])[H]
871,[H]N=C([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],-1799.4,1.0,[H]N=C([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]
872,[H]N([H])C([H])([H])C([H])(N([H])C([H])([H])C([H])([H])[H])C([H])([H])[H],-1929.11,1.0,[H]N([H])C([H])([H])C([H])(N([H])C([H])([H])C([H])([H])[H])C([H])([H])[H]
873,[H]N(C([H])([H])C([H])([H])[H])C([H])(C#N)C([H])([H])[H],-1667.49,1.0,[H]N(C([H])([H])C([H])([H])[H])C([H])(C#N)C([H])([H])[H]
874,[H]N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])(N([H])[H])C([H])([H])[H],-1929.24,1.0,[H]N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])(N([H])[H])C([H])([H])[H]
875,[H]N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C#N,-1667.61,1.0,[H]N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C#N
876,[H]N(C([H])([H])[H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H],-1921.53,1.0,[H]N(C([H])([H])[H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H]
877,[H]N(C(=NC([H])([H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],-1803.75,1.0,[H]N(C(=NC([H])([H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]
878,[H][C]([N]C([H])([H])[H])N(C([H])([H])[H])C([H])([H])C([H])([H])[H],-1793.06,1.0,[H][C]([N]C([H])([H])[H])N(C([H])([H])[H])C([H])([H])C([H])([H])[H]
879,[H][C]([H])[N]N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],-1763.37,1.0,[H][C]([H])[N]N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]
880,[H]C([H])=C([H])C(N([H])[H])(C([H])([H])[H])C([H])([H])N([H])[H],-1790.09,1.0,[H]C([H])=C([H])C(N([H])[H])(C([H])([H])[H])C([H])([H])N([H])[H]
881,[H]C#CC(N([H])[H])(C([H])([H])[H])C([H])([H])N([H])[H],-1634.77,1.0,[H]C#CC(N([H])[H])(C([H])([H])[H])C([H])([H])N([H])[H]
882,[H]C([H])=C([H])C([H])(N([H])[H])C([H])(N([H])[H])C([H])([H])[H],-1788.97,1.0,[H]C([H])=C([H])C([H])(N([H])[H])C([H])(N([H])[H])C([H])([H])[H]
883,[H]C#CC([H])(N([H])[H])C([H])(N([H])[H])C([H])([H])[H],-1630.2,1.0,[H]C#CC([H])(N([H])[H])C([H])(N([H])[H])C([H])([H])[H]
884,[H]N([H])C([H])(C([H])([H])[H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H],-1922.02,1.0,[H]N([H])C([H])(C([H])([H])[H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H]
885,[H]N=C([H])N([H])C([H])(C([H])=C([H])[H])C([H])([H])[H],-1658.75,1.0,[H]N=C([H])N([H])C([H])(C([H])=C([H])[H])C([H])([H])[H]
886,[H]C#CC([H])(N([H])C([H])=N[H])C([H])([H])[H],-1501.13,1.0,[H]C#CC([H])(N([H])C([H])=N[H])C([H])([H])[H]
887,[H][C]([N]C([H])([H])C([H])([H])[H])N(C([H])([H])[H])C([H])([H])[H],-1793.48,1.0,[H][C]([N]C([H])([H])C([H])([H])[H])N(C([H])([H])[H])C([H])([H])[H]
888,[H][C]([N]N(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])[H],-1769.91,1.0,[H][C]([N]N(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])[H]
889,[H][C]([N]C([H])([H])C([H])([H])[H])N([H])C([H])([H])C([H])([H])[H],-1801.31,1.0,[H][C]([N]C([H])([H])C([H])([H])[H])N([H])C([H])([H])C([H])([H])[H]
890,[H]N=C(N([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],-1809.36,1.0,[H]N=C(N([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]
891,[H]N=C(C([H])=C([H])[H])N([H])C([H])([H])C([H])([H])[H],-1663.75,1.0,[H]N=C(C([H])=C([H])[H])N([H])C([H])([H])C([H])([H])[H]
892,[H]C#CC(=N[H])N([H])C([H])([H])C([H])([H])[H],-1503.76,1.0,[H]C#CC(=N[H])N([H])C([H])([H])C([H])([H])[H]
893,[H]N=C([H])N([H])C([H])(C#N)C([H])([H])[H],-1408.81,1.0,[H]N=C([H])N([H])C([H])(C#N)C([H])([H])[H]
894,[H]N=C(C#N)N([H])C([H])([H])C([H])([H])[H],-1410.34,1.0,[H]N=C(C#N)N([H])C([H])([H])C([H])([H])[H]
895,[H][C]([N][N][C](C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],-1654.0,1.0,[H][C]([N][N][C](C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]
896,[H][C]([H])C([H])=C([H])[N][N][C]([H])C([H])([H])[H],-1508.75,1.0,[H][C]([H])C([H])=C([H])[N][N][C]([H])C([H])([H])[H]
897,[H]C#C[C]([H])[N][N][C]([H])C([H])([H])[H],-1345.67,1.0,[H]C#C[C]([H])[N][N][C]([H])C([H])([H])[H]
898,[H][C]([N]N([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],-1781.68,1.0,[H][C]([N]N([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]
899,[H][C]([N]N([H])C([H])([H])C([H])=C([H])[H])C([H])([H])[H],-1634.06,1.0,[H][C]([N]N([H])C([H])([H])C([H])=C([H])[H])C([H])([H])[H]
900,[H]C#CC([H])([H])N([H])[N][C]([H])C([H])([H])[H],-1476.28,1.0,[H]C#CC([H])([H])N([H])[N][C]([H])C([H])([H])[H]
901,[H]N=C(N([H])C([H])([H])C([H])=C([H])[H])C([H])([H])[H],-1664.72,1.0,[H]N=C(N([H])C([H])([H])C([H])=C([H])[H])C([H])([H])[H]
902,[H]C#CC([H])([H])N([H])C(=N[H])C([H])([H])[H],-1507.74,1.0,[H]C#CC([H])([H])N([H])C(=N[H])C([H])([H])[H]
903,[H]C#C[C]([N][N][C]([H])[H])C([H])([H])[H],-1343.14,1.0,[H]C#C[C]([N][N][C]([H])[H])C([H])([H])[H]
904,[H][C]([H])[N]N([H])C([H])(C([H])=C([H])[H])C([H])([H])[H],-1630.09,1.0,[H][C]([H])[N]N([H])C([H])(C([H])=C([H])[H])C([H])([H])[H]
905,[H]C#CC([H])(N([H])[N][C]([H])[H])C([H])([H])[H],-1472.1,1.0,[H]C#CC([H])(N([H])[N][C]([H])[H])C([H])([H])[H]
906,[H][C]([N]N([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],-1779.04,1.0,[H][C]([N]N([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]
907,[H]N(N=C(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[H],-1784.41,1.0,[H]N(N=C(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[H]
908,[H][C]([H])C([H])=C([H])[N]N([H])C([H])([H])C([H])([H])[H],-1639.68,1.0,[H][C]([H])C([H])=C([H])[N]N([H])C([H])([H])C([H])([H])[H]
909,[H]C#C[C]([H])[N]N([H])C([H])([H])C([H])([H])[H],-1476.52,1.0,[H]C#C[C]([H])[N]N([H])C([H])([H])C([H])([H])[H]
910,[H][C](C#N)[N][N][C]([H])C([H])([H])[H],-1252.2,1.0,[H][C](C#N)[N][N][C]([H])C([H])([H])[H]
911,[H][C]([N]N([H])C([H])([H])C#N)C([H])([H])[H],-1384.38,1.0,[H][C]([N]N([H])C([H])([H])C#N)C([H])([H])[H]
912,[H]N=C(N([H])C([H])([H])C#N)C([H])([H])[H],-1415.86,1.0,[H]N=C(N([H])C([H])([H])C#N)C([H])([H])[H]
913,[H][C]([H])[N][N][C](C#N)C([H])([H])[H],-1249.4,1.0,[H][C]([H])[N][N][C](C#N)C([H])([H])[H]
914,[H][C]([H])[N]N([H])C([H])(C#N)C([H])([H])[H],-1378.33,1.0,[H][C]([H])[N]N([H])C([H])(C#N)C([H])([H])[H]
915,[H][C](C#N)[N]N([H])C([H])([H])C([H])([H])[H],-1379.89,1.0,[H][C](C#N)[N]N([H])C([H])([H])C([H])([H])[H]
916,[H]C([H])([H])N(C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],-2048.32,1.0,[H]C([H])([H])N(C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
917,[H]C([H])=C(C([H])([H])[H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H],-1909.28,1.0,[H]C([H])=C(C([H])([H])[H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H]
918,[H]C([H])=C([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H],-1905.71,1.0,[H]C([H])=C([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H]
919,[H]C#CC([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H],-1750.31,1.0,[H]C#CC([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H]
920,[H]C([H])=C([H])C([H])(C([H])=C([H])[H])N([H])C([H])([H])[H],-1766.81,1.0,[H]C([H])=C([H])C([H])(C([H])=C([H])[H])N([H])C([H])([H])[H]
921,[H]C#CC([H])(C([H])=C([H])[H])N([H])C([H])([H])[H],-1608.42,1.0,[H]C#CC([H])(C([H])=C([H])[H])N([H])C([H])([H])[H]
922,[H]C([H])=C([H])C(N([H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],-1911.6,1.0,[H]C([H])=C([H])C(N([H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
